"id_cell","x","y","Freq 1","Freq 2","Freq 3","Freq 4","Freq 5","Freq 6","Freq 7"
393,-74.245075543,40.70126753,0,0,0,0,0,0,0
394,-74.225075543,40.70126753,0,0,0,0,0,0,0
395,-74.205075543,40.70126753,0,0,0,0,0,0,0
396,-74.185075543,40.70126753,0,0,0,0,0,0,0
397,-74.165075543,40.70126753,0,0,0,0,0,0,0
398,-74.145075543,40.70126753,0,0,0,0,0,0,0
399,-74.125075543,40.70126753,0,0,0,0,0,0,0
400,-74.105075543,40.70126753,0,0,0,0,0,0,0
401,-74.085075543,40.70126753,0,0,0,0,0,0,0
402,-74.065075543,40.70126753,0,0,0,0,0,0,0
403,-74.045075543,40.70126753,0,0,0,0,0,0,0
404,-74.025075543,40.70126753,0,8,27,4,2,1,0
405,-74.005075543,40.70126753,20,295,409,25,27,15,0
406,-73.985075543,40.70126753,51,196,342,96,22,17,0
407,-73.965075543,40.70126753,47,140,266,70,40,29,0
408,-73.945075543,40.70126753,222,390,915,253,184,51,1
409,-73.925075543,40.70126753,178,289,583,161,205,67,1
410,-73.905075543,40.70126753,156,287,548,123,151,51,0
411,-73.885075543,40.70126753,18,52,88,30,18,20,0
412,-73.865075543,40.70126753,8,38,66,11,10,20,0
413,-73.845075543,40.70126753,29,58,109,41,26,27,0
414,-73.825075543,40.70126753,43,89,236,81,56,38,0
415,-73.805075543,40.70126753,181,222,488,155,54,34,0
416,-73.785075543,40.70126753,91,126,238,120,67,30,0
417,-73.765075543,40.70126753,20,31,65,69,36,5,0
418,-73.745075543,40.70126753,44,68,130,63,50,20,0
419,-73.725075543,40.70126753,6,18,15,10,14,6,0
420,-73.705075543,40.70126753,0,0,0,0,0,0,0
421,-74.245075543,40.68626753,0,0,0,0,0,0,0
422,-74.225075543,40.68626753,0,0,0,0,0,0,0
423,-74.205075543,40.68626753,0,0,0,0,0,0,0
424,-74.185075543,40.68626753,0,0,0,0,0,0,0
425,-74.165075543,40.68626753,0,0,0,0,0,0,0
426,-74.145075543,40.68626753,0,0,0,0,0,0,0
427,-74.125075543,40.68626753,0,0,0,0,0,0,0
428,-74.105075543,40.68626753,0,0,0,0,0,0,0
429,-74.085075543,40.68626753,0,0,0,0,0,0,0
430,-74.065075543,40.68626753,0,0,0,0,0,0,0
431,-74.045075543,40.68626753,0,0,0,0,0,0,0
432,-74.025075543,40.68626753,0,0,0,0,0,0,0
433,-74.005075543,40.68626753,17,78,156,16,28,17,1
434,-73.985075543,40.68626753,161,645,1936,148,110,33,0
435,-73.965075543,40.68626753,134,366,759,146,138,80,1
436,-73.945075543,40.68626753,225,328,727,241,255,61,2
437,-73.925075543,40.68626753,195,333,639,263,181,66,4
438,-73.905075543,40.68626753,102,119,262,91,112,36,0
439,-73.885075543,40.68626753,55,88,157,87,44,28,0
440,-73.865075543,40.68626753,98,136,413,124,52,55,1
441,-73.845075543,40.68626753,57,131,344,68,60,48,1
442,-73.825075543,40.68626753,90,127,226,115,78,31,0
443,-73.805075543,40.68626753,63,92,126,92,51,41,0
444,-73.785075543,40.68626753,50,178,333,158,61,34,0
445,-73.765075543,40.68626753,25,49,149,44,31,11,0
446,-73.745075543,40.68626753,19,60,92,43,28,18,0
447,-73.725075543,40.68626753,3,17,20,5,20,8,0
448,-73.705075543,40.68626753,0,0,0,0,0,0,0
449,-74.245075543,40.67126753,0,0,0,0,0,0,0
450,-74.225075543,40.67126753,0,0,0,0,0,0,0
451,-74.205075543,40.67126753,0,0,0,0,0,0,0
452,-74.185075543,40.67126753,0,0,0,0,0,0,0
453,-74.165075543,40.67126753,0,0,0,0,0,0,0
454,-74.145075543,40.67126753,0,0,0,0,0,0,0
455,-74.125075543,40.67126753,0,0,0,0,0,0,0
456,-74.105075543,40.67126753,0,0,0,0,0,0,0
457,-74.085075543,40.67126753,0,0,0,0,0,0,0
458,-74.065075543,40.67126753,0,0,0,0,0,0,0
459,-74.045075543,40.67126753,0,0,0,0,0,0,0
460,-74.025075543,40.67126753,1,2,6,0,0,1,0
461,-74.005075543,40.67126753,26,95,170,43,33,11,1
462,-73.985075543,40.67126753,54,231,468,32,80,37,0
463,-73.965075543,40.67126753,84,239,416,87,55,32,0
464,-73.945075543,40.67126753,181,287,610,246,136,62,0
465,-73.925075543,40.67126753,228,261,646,319,155,57,0
466,-73.905075543,40.67126753,206,228,470,355,92,56,0
467,-73.885075543,40.67126753,166,235,414,283,123,57,1
468,-73.865075543,40.67126753,146,192,306,196,77,47,0
469,-73.845075543,40.67126753,19,81,125,21,34,27,0
470,-73.825075543,40.67126753,26,110,193,34,25,20,0
471,-73.805075543,40.67126753,40,75,102,50,38,26,0
472,-73.785075543,40.67126753,32,76,164,60,17,13,0
473,-73.765075543,40.67126753,40,74,102,61,37,23,0
474,-73.745075543,40.67126753,28,46,83,41,31,23,0
475,-73.725075543,40.67126753,9,18,46,7,10,4,0
476,-73.705075543,40.67126753,0,0,0,0,0,0,0
477,-74.245075543,40.65626753,0,0,0,0,0,0,0
478,-74.225075543,40.65626753,0,0,0,0,0,0,0
479,-74.205075543,40.65626753,0,0,0,0,0,0,0
480,-74.185075543,40.65626753,0,0,0,0,0,0,0
481,-74.165075543,40.65626753,0,0,0,0,0,0,0
482,-74.145075543,40.65626753,0,0,0,0,0,0,0
483,-74.125075543,40.65626753,0,0,0,0,0,0,0
484,-74.105075543,40.65626753,0,0,0,0,0,0,0
485,-74.085075543,40.65626753,0,0,0,0,0,0,0
486,-74.065075543,40.65626753,0,0,0,0,0,0,0
487,-74.045075543,40.65626753,0,0,0,0,0,0,0
488,-74.025075543,40.65626753,1,8,12,2,1,1,0
489,-74.005075543,40.65626753,42,85,177,52,32,20,0
490,-73.985075543,40.65626753,11,73,138,21,26,26,0
491,-73.965075543,40.65626753,100,212,419,129,66,26,1
492,-73.945075543,40.65626753,141,263,494,254,114,36,0
493,-73.925075543,40.65626753,158,204,423,291,110,55,0
494,-73.905075543,40.65626753,121,136,257,224,47,30,1
495,-73.885075543,40.65626753,120,139,279,160,49,45,0
496,-73.865075543,40.65626753,15,166,593,13,9,7,0
497,-73.845075543,40.65626753,13,41,53,5,19,8,0
498,-73.825075543,40.65626753,1,15,8,3,5,4,0
499,-73.805075543,40.65626753,0,0,0,0,1,0,0
500,-73.785075543,40.65626753,1,1,3,3,0,1,0
501,-73.765075543,40.65626753,9,27,44,13,23,16,0
502,-73.745075543,40.65626753,14,34,49,33,24,25,0
503,-73.725075543,40.65626753,14,24,24,21,14,12,0
504,-73.705075543,40.65626753,0,0,0,0,0,0,0
505,-74.245075543,40.64126753,0,0,0,0,0,0,0
506,-74.225075543,40.64126753,0,0,0,0,0,0,0
507,-74.205075543,40.64126753,0,0,0,0,0,0,0
508,-74.185075543,40.64126753,0,0,0,0,0,0,0
509,-74.165075543,40.64126753,10,14,37,27,10,6,0
510,-74.145075543,40.64126753,25,22,28,29,8,6,0
511,-74.125075543,40.64126753,43,31,86,54,32,17,0
512,-74.105075543,40.64126753,2,30,72,17,12,6,0
513,-74.085075543,40.64126753,77,91,286,116,40,23,0
514,-74.065075543,40.64126753,0,0,1,0,0,0,0
515,-74.045075543,40.64126753,1,7,9,1,1,5,0
516,-74.025075543,40.64126753,52,113,267,76,27,44,1
517,-74.005075543,40.64126753,131,227,428,148,93,48,0
518,-73.985075543,40.64126753,49,115,263,51,55,24,0
519,-73.965075543,40.64126753,106,224,458,121,73,43,0
520,-73.945075543,40.64126753,149,195,301,167,85,29,0
521,-73.925075543,40.64126753,54,110,178,86,46,35,0
522,-73.905075543,40.64126753,67,169,213,126,39,30,0
523,-73.885075543,40.64126753,38,72,126,56,30,36,0
524,-73.865075543,40.64126753,0,0,0,0,0,0,0
525,-73.845075543,40.64126753,0,0,0,1,0,1,0
526,-73.825075543,40.64126753,0,0,0,0,0,0,0
527,-73.805075543,40.64126753,0,0,0,0,0,0,0
528,-73.785075543,40.64126753,0,0,2,0,0,0,0
529,-73.765075543,40.64126753,0,0,0,0,0,0,0
530,-73.745075543,40.64126753,0,2,9,1,1,2,0
531,-73.725075543,40.64126753,0,0,0,0,0,0,0
532,-73.705075543,40.64126753,0,0,0,0,0,0,0
533,-74.245075543,40.62626753,0,0,0,0,0,0,0
534,-74.225075543,40.62626753,0,0,0,0,0,0,0
535,-74.205075543,40.62626753,0,0,0,0,0,0,0
536,-74.185075543,40.62626753,0,2,18,0,0,0,0
537,-74.165075543,40.62626753,13,49,125,26,11,7,0
538,-74.145075543,40.62626753,17,51,330,38,33,8,0
539,-74.125075543,40.62626753,18,34,120,11,23,5,0
540,-74.105075543,40.62626753,4,24,77,5,15,5,0
541,-74.085075543,40.62626753,43,54,153,47,36,14,0
542,-74.065075543,40.62626753,9,7,22,6,8,1,0
543,-74.045075543,40.62626753,6,23,48,2,10,6,0
544,-74.025075543,40.62626753,31,147,413,52,57,30,0
545,-74.005075543,40.62626753,66,124,267,59,46,39,0
546,-73.985075543,40.62626753,13,124,236,26,35,14,0
547,-73.965075543,40.62626753,32,135,206,37,42,23,0
548,-73.945075543,40.62626753,62,208,513,58,45,24,0
549,-73.925075543,40.62626753,46,173,236,41,40,24,1
550,-73.905075543,40.62626753,21,69,64,30,18,17,0
551,-73.885075543,40.62626753,12,15,44,13,9,6,0
552,-73.865075543,40.62626753,0,0,0,0,0,0,0
553,-73.845075543,40.62626753,0,0,0,0,0,0,0
554,-73.825075543,40.62626753,0,0,0,0,0,0,0
555,-73.805075543,40.62626753,0,0,0,0,0,0,0
556,-73.785075543,40.62626753,0,0,0,0,0,0,0
557,-73.765075543,40.62626753,0,0,0,0,0,0,0
558,-73.745075543,40.62626753,0,0,0,0,0,0,0
559,-73.725075543,40.62626753,0,0,0,0,0,0,0
560,-73.705075543,40.62626753,0,0,0,0,0,0,0
561,-74.245075543,40.61126753,0,0,0,0,0,0,0
562,-74.225075543,40.61126753,0,0,0,0,0,0,0
563,-74.205075543,40.61126753,0,0,0,0,0,0,0
564,-74.185075543,40.61126753,0,7,4,0,2,0,0
565,-74.165075543,40.61126753,4,26,57,12,8,10,0
566,-74.145075543,40.61126753,3,24,31,3,6,2,0
567,-74.125075543,40.61126753,5,39,77,10,13,6,0
568,-74.105075543,40.61126753,9,13,37,3,3,5,0
569,-74.085075543,40.61126753,17,44,143,48,14,9,0
570,-74.065075543,40.61126753,8,21,76,11,7,19,0
571,-74.045075543,40.61126753,0,14,22,1,6,0,0
572,-74.025075543,40.61126753,6,50,100,15,16,15,0
573,-74.005075543,40.61126753,46,108,268,54,45,30,0
574,-73.985075543,40.61126753,44,138,226,62,46,28,0
575,-73.965075543,40.61126753,40,176,319,51,60,27,0
576,-73.945075543,40.61126753,18,83,140,21,40,19,0
577,-73.925075543,40.61126753,27,173,445,17,26,14,0
578,-73.905075543,40.61126753,5,42,59,4,3,3,0
579,-73.885075543,40.61126753,0,0,0,0,0,0,0
580,-73.865075543,40.61126753,0,0,0,0,0,0,0
581,-73.845075543,40.61126753,0,0,0,0,0,0,0
582,-73.825075543,40.61126753,1,10,9,1,4,0,0
583,-73.805075543,40.61126753,0,0,0,0,0,0,0
584,-73.785075543,40.61126753,0,0,0,0,0,0,0
585,-73.765075543,40.61126753,14,23,59,33,33,9,0
586,-73.745075543,40.61126753,28,39,93,36,24,10,0
587,-73.725075543,40.61126753,0,0,0,0,0,0,0
588,-73.705075543,40.61126753,0,0,0,0,0,0,0
589,-74.245075543,40.59626753,0,0,0,0,0,0,0
590,-74.225075543,40.59626753,0,0,0,0,0,0,0
591,-74.205075543,40.59626753,0,0,0,0,0,0,0
592,-74.185075543,40.59626753,1,15,36,6,0,3,0
593,-74.165075543,40.59626753,0,22,46,4,11,3,0
594,-74.145075543,40.59626753,3,9,12,1,4,1,0
595,-74.125075543,40.59626753,1,10,17,3,8,2,0
596,-74.105075543,40.59626753,3,15,26,0,4,5,0
597,-74.085075543,40.59626753,16,38,104,14,21,17,0
598,-74.065075543,40.59626753,6,21,30,15,3,10,0
599,-74.045075543,40.59626753,0,0,0,0,0,0,0
600,-74.025075543,40.59626753,0,0,1,0,0,0,0
601,-74.005075543,40.59626753,18,77,221,22,17,19,0
602,-73.985075543,40.59626753,46,119,273,88,53,21,0
603,-73.965075543,40.59626753,28,131,186,28,34,30,0
604,-73.945075543,40.59626753,53,129,311,61,45,18,0
605,-73.925075543,40.59626753,3,17,25,4,6,9,0
606,-73.905075543,40.59626753,0,4,17,0,1,0,0
607,-73.885075543,40.59626753,0,0,0,0,0,0,0
608,-73.865075543,40.59626753,0,0,0,0,0,0,0
609,-73.845075543,40.59626753,0,0,0,0,0,0,0
610,-73.825075543,40.59626753,1,4,5,2,1,0,0
611,-73.805075543,40.59626753,21,33,93,35,13,4,0
612,-73.785075543,40.59626753,31,45,58,97,30,4,0
613,-73.765075543,40.59626753,44,55,112,91,39,9,0
614,-73.745075543,40.59626753,41,74,186,71,25,21,0
615,-73.725075543,40.59626753,0,0,0,0,0,0,0
616,-73.705075543,40.59626753,0,0,0,0,0,0,0
617,-74.245075543,40.58126753,0,0,0,0,0,0,0
618,-74.225075543,40.58126753,0,0,0,0,0,0,0
619,-74.205075543,40.58126753,0,0,1,0,0,0,0
620,-74.185075543,40.58126753,0,7,10,0,0,1,0
621,-74.165075543,40.58126753,12,82,413,18,6,2,0
622,-74.145075543,40.58126753,1,9,10,2,1,0,0
623,-74.125075543,40.58126753,2,4,13,4,2,0,0
624,-74.105075543,40.58126753,10,42,75,18,18,8,0
625,-74.085075543,40.58126753,7,22,44,14,13,3,0
626,-74.065075543,40.58126753,0,0,0,0,0,0,0
627,-74.045075543,40.58126753,0,0,0,0,0,0,0
628,-74.025075543,40.58126753,0,0,0,0,0,0,0
629,-74.005075543,40.58126753,27,29,103,42,13,4,0
630,-73.985075543,40.58126753,64,152,371,105,26,22,0
631,-73.965075543,40.58126753,43,155,324,69,58,24,0
632,-73.945075543,40.58126753,9,88,142,32,35,13,0
633,-73.925075543,40.58126753,6,37,28,6,11,8,0
634,-73.905075543,40.58126753,0,0,0,0,0,0,0
635,-73.885075543,40.58126753,0,0,0,0,0,0,0
636,-73.865075543,40.58126753,0,4,6,0,0,0,0
637,-73.845075543,40.58126753,7,36,63,21,12,4,0
638,-73.825075543,40.58126753,12,48,102,33,17,4,0
639,-73.805075543,40.58126753,8,26,64,13,3,3,0
640,-73.785075543,40.58126753,0,1,0,0,0,0,0
641,-73.765075543,40.58126753,0,0,0,0,0,0,0
642,-73.745075543,40.58126753,0,0,0,0,0,0,0
643,-73.725075543,40.58126753,0,0,0,0,0,0,0
644,-73.705075543,40.58126753,0,0,0,0,0,0,0
645,-74.245075543,40.56626753,0,0,0,0,0,0,0
646,-74.225075543,40.56626753,0,0,0,0,0,0,0
647,-74.205075543,40.56626753,1,1,1,0,1,0,0
648,-74.185075543,40.56626753,0,5,17,3,1,1,0
649,-74.165075543,40.56626753,2,11,33,2,2,0,0
650,-74.145075543,40.56626753,1,7,14,3,4,0,0
651,-74.125075543,40.56626753,3,19,37,12,13,2,0
652,-74.105075543,40.56626753,11,31,154,10,12,7,0
653,-74.085075543,40.56626753,1,5,3,2,3,1,0
654,-74.065075543,40.56626753,0,0,0,0,0,0,0
655,-74.045075543,40.56626753,0,0,0,0,0,0,0
656,-74.025075543,40.56626753,0,0,0,0,0,0,0
657,-74.005075543,40.56626753,5,4,14,3,2,2,0
658,-73.985075543,40.56626753,1,5,19,12,0,0,0
659,-73.965075543,40.56626753,0,0,0,0,0,0,0
660,-73.945075543,40.56626753,0,0,0,0,0,0,0
661,-73.925075543,40.56626753,0,7,1,1,0,0,0
662,-73.905075543,40.56626753,0,15,1,1,2,0,0
663,-73.885075543,40.56626753,0,2,1,0,0,0,0
664,-73.865075543,40.56626753,0,2,3,1,2,1,0
665,-73.845075543,40.56626753,0,3,3,0,1,0,0
666,-73.825075543,40.56626753,0,0,0,0,0,0,0
667,-73.805075543,40.56626753,0,0,0,0,0,0,0
668,-73.785075543,40.56626753,0,0,0,0,0,0,0
669,-73.765075543,40.56626753,0,0,0,0,0,0,0
670,-73.745075543,40.56626753,0,0,0,0,0,0,0
671,-73.725075543,40.56626753,0,0,0,0,0,0,0
672,-73.705075543,40.56626753,0,0,0,0,0,0,0
673,-74.245075543,40.55126753,0,0,0,0,0,0,0
674,-74.225075543,40.55126753,1,7,19,6,5,1,0
675,-74.205075543,40.55126753,0,4,25,2,2,1,0
676,-74.185075543,40.55126753,1,15,20,3,4,1,0
677,-74.165075543,40.55126753,1,34,41,4,13,3,0
678,-74.145075543,40.55126753,9,28,45,7,4,3,0
679,-74.125075543,40.55126753,2,4,7,3,6,1,0
680,-74.105075543,40.55126753,0,1,2,0,0,0,0
681,-74.085075543,40.55126753,0,0,0,0,0,0,0
682,-74.065075543,40.55126753,0,0,0,0,0,0,0
683,-74.045075543,40.55126753,0,0,0,0,0,0,0
684,-74.025075543,40.55126753,0,0,0,0,0,0,0
685,-74.005075543,40.55126753,0,0,0,0,0,0,0
686,-73.985075543,40.55126753,0,0,0,0,0,0,0
687,-73.965075543,40.55126753,0,0,0,0,0,0,0
688,-73.945075543,40.55126753,0,0,0,0,0,0,0
689,-73.925075543,40.55126753,0,20,0,0,0,0,0
690,-73.905075543,40.55126753,0,4,0,0,0,0,0
691,-73.885075543,40.55126753,0,0,0,0,0,0,0
692,-73.865075543,40.55126753,0,0,0,0,0,0,0
693,-73.845075543,40.55126753,0,0,0,0,0,0,0
694,-73.825075543,40.55126753,0,0,0,0,0,0,0
695,-73.805075543,40.55126753,0,0,0,0,0,0,0
696,-73.785075543,40.55126753,0,0,0,0,0,0,0
697,-73.765075543,40.55126753,0,0,0,0,0,0,0
698,-73.745075543,40.55126753,0,0,0,0,0,0,0
699,-73.725075543,40.55126753,0,0,0,0,0,0,0
700,-73.705075543,40.55126753,0,0,0,0,0,0,0
701,-74.245075543,40.53626753,0,0,3,0,0,1,0
702,-74.225075543,40.53626753,2,8,13,6,4,2,0
703,-74.205075543,40.53626753,2,9,25,4,4,0,0
704,-74.185075543,40.53626753,0,10,16,3,8,1,0
705,-74.165075543,40.53626753,2,12,21,3,3,2,0
706,-74.145075543,40.53626753,1,8,25,4,11,1,0
707,-74.125075543,40.53626753,0,0,0,0,0,0,0
708,-74.105075543,40.53626753,0,0,0,0,0,0,0
709,-74.085075543,40.53626753,0,0,0,0,0,0,0
710,-74.065075543,40.53626753,0,0,0,0,0,0,0
711,-74.045075543,40.53626753,0,0,0,0,0,0,0
712,-74.025075543,40.53626753,0,0,0,0,0,0,0
713,-74.005075543,40.53626753,0,0,0,0,0,0,0
714,-73.985075543,40.53626753,0,0,0,0,0,0,0
715,-73.965075543,40.53626753,0,0,0,0,0,0,0
716,-73.945075543,40.53626753,0,0,0,0,0,0,0
717,-73.925075543,40.53626753,0,0,0,0,0,0,0
718,-73.905075543,40.53626753,0,0,0,0,0,0,0
719,-73.885075543,40.53626753,0,0,0,0,0,0,0
720,-73.865075543,40.53626753,0,0,0,0,0,0,0
721,-73.845075543,40.53626753,0,0,0,0,0,0,0
722,-73.825075543,40.53626753,0,0,0,0,0,0,0
723,-73.805075543,40.53626753,0,0,0,0,0,0,0
724,-73.785075543,40.53626753,0,0,0,0,0,0,0
725,-73.765075543,40.53626753,0,0,0,0,0,0,0
726,-73.745075543,40.53626753,0,0,0,0,0,0,0
727,-73.725075543,40.53626753,0,0,0,0,0,0,0
728,-73.705075543,40.53626753,0,0,0,0,0,0,0
729,-74.245075543,40.52126753,1,7,10,1,2,2,0
730,-74.225075543,40.52126753,2,6,24,3,4,1,0
731,-74.205075543,40.52126753,3,8,16,3,3,3,0
732,-74.185075543,40.52126753,1,3,7,0,6,2,0
733,-74.165075543,40.52126753,0,2,0,0,1,0,0
734,-74.145075543,40.52126753,0,0,0,0,0,0,0
735,-74.125075543,40.52126753,0,0,0,0,0,0,0
736,-74.105075543,40.52126753,0,0,0,0,0,0,0
737,-74.085075543,40.52126753,0,0,0,0,0,0,0
738,-74.065075543,40.52126753,0,0,0,0,0,0,0
739,-74.045075543,40.52126753,0,0,0,0,0,0,0
740,-74.025075543,40.52126753,0,0,0,0,0,0,0
741,-74.005075543,40.52126753,0,0,0,0,0,0,0
742,-73.985075543,40.52126753,0,0,0,0,0,0,0
743,-73.965075543,40.52126753,0,0,0,0,0,0,0
744,-73.945075543,40.52126753,0,0,0,0,0,0,0
745,-73.925075543,40.52126753,0,0,0,0,0,0,0
746,-73.905075543,40.52126753,0,0,0,0,0,0,0
747,-73.885075543,40.52126753,0,0,0,0,0,0,0
748,-73.865075543,40.52126753,0,0,0,0,0,0,0
749,-73.845075543,40.52126753,0,0,0,0,0,0,0
750,-73.825075543,40.52126753,0,0,0,0,0,0,0
751,-73.805075543,40.52126753,0,0,0,0,0,0,0
752,-73.785075543,40.52126753,0,0,0,0,0,0,0
753,-73.765075543,40.52126753,0,0,0,0,0,0,0
754,-73.745075543,40.52126753,0,0,0,0,0,0,0
755,-73.725075543,40.52126753,0,0,0,0,0,0,0
756,-73.705075543,40.52126753,0,0,0,0,0,0,0
757,-74.245075543,40.50626753,3,29,96,7,9,3,0
758,-74.225075543,40.50626753,1,3,6,3,0,2,0
759,-74.205075543,40.50626753,0,1,1,0,0,0,0
760,-74.185075543,40.50626753,0,0,0,0,0,0,0
761,-74.165075543,40.50626753,0,0,0,0,0,0,0
762,-74.145075543,40.50626753,0,0,0,0,0,0,0
763,-74.125075543,40.50626753,0,0,0,0,0,0,0
764,-74.105075543,40.50626753,0,0,0,0,0,0,0
765,-74.085075543,40.50626753,0,0,0,0,0,0,0
766,-74.065075543,40.50626753,0,0,0,0,0,0,0
767,-74.045075543,40.50626753,0,0,0,0,0,0,0
768,-74.025075543,40.50626753,0,0,0,0,0,0,0
769,-74.005075543,40.50626753,0,0,0,0,0,0,0
770,-73.985075543,40.50626753,0,0,0,0,0,0,0
771,-73.965075543,40.50626753,0,0,0,0,0,0,0
772,-73.945075543,40.50626753,0,0,0,0,0,0,0
773,-73.925075543,40.50626753,0,0,0,0,0,0,0
774,-73.905075543,40.50626753,0,0,0,0,0,0,0
775,-73.885075543,40.50626753,0,0,0,0,0,0,0
776,-73.865075543,40.50626753,0,0,0,0,0,0,0
777,-73.845075543,40.50626753,0,0,0,0,0,0,0
778,-73.825075543,40.50626753,0,0,0,0,0,0,0
779,-73.805075543,40.50626753,0,0,0,0,0,0,0
780,-73.785075543,40.50626753,0,0,0,0,0,0,0
781,-73.765075543,40.50626753,0,0,0,0,0,0,0
782,-73.745075543,40.50626753,0,0,0,0,0,0,0
783,-73.725075543,40.50626753,0,0,0,0,0,0,0
784,-73.705075543,40.50626753,0,0,0,0,0,0,0
